year,worldPopulation,urbanShare,medianCountryPop,medianCountryArea,warFrequencyPerCentury,tradeIntensity,capabilityTier1Share,capabilityTier2Share,capabilityTier3Share,collapseCount,foodSecurityMean,foodSecurityP10,diseaseBurdenMean,diseaseBurdenP90
-700,757427051.000000,0.098267,35682.000000,186.000000,0.093002,0.000000,0.211268,0.000000,0.000000,260,0.967619,0.909313,0.000000,0.000000
-650,767417047.000000,0.099642,36091.500000,186.000000,0.091933,0.000000,0.218310,0.000000,0.000000,260,0.963233,0.894982,0.000000,0.000000
-600,773296247.000000,0.102435,34336.500000,186.000000,0.090888,0.000000,0.218310,0.000000,0.000000,260,0.967489,0.906358,0.000000,0.000000
-550,774325707.000000,0.103962,48858.000000,189.000000,0.089867,0.000000,0.223776,0.000000,0.000000,263,0.964585,0.899406,0.000000,0.000000
-500,775523529.000000,0.101478,53161.500000,189.500000,0.088869,0.000000,0.229167,0.000000,0.000000,264,0.958753,0.873389,0.000000,0.000000
-450,774980894.000000,0.103262,72119.500000,189.500000,0.087893,0.000000,0.236111,0.000000,0.000000,268,0.967012,0.901955,0.000000,0.000000
-400,782358651.000000,0.104675,52256.500000,189.500000,0.086938,0.000000,0.236111,0.000000,0.000000,268,0.964341,0.890682,0.000000,0.000000
-350,786959640.000000,0.107984,48067.000000,183.000000,0.086003,0.000000,0.248276,0.000000,0.000000,272,0.967055,0.915972,0.000000,0.000000
-300,788759671.000000,0.109624,45640.500000,180.000000,0.085088,0.000000,0.253425,0.000000,0.000000,275,0.968639,0.910609,0.000000,0.000000
-250,796168036.000000,0.110042,52344.000000,180.000000,0.084193,0.000000,0.258503,0.000000,0.000000,280,0.962302,0.875831,0.000000,0.000000
-200,815297777.000000,0.107982,48134.000000,180.000000,0.083316,0.000000,0.263514,0.000000,0.000000,286,0.963004,0.889177,0.000000,0.000000
-150,824315719.000000,0.109168,45961.500000,180.000000,0.082457,0.000000,0.270270,0.000000,0.000000,286,0.964020,0.891554,0.000000,0.000000
-100,822159016.000000,0.107604,73676.500000,181.500000,0.081616,0.000000,0.277027,0.000000,0.000000,286,0.961106,0.885859,0.000000,0.000000
-50,827521933.000000,0.111027,58092.000000,183.000000,0.080792,0.000000,0.288591,0.000000,0.000000,291,0.963823,0.885547,0.000000,0.000000
0,837834650.000000,0.109523,47520.000000,183.000000,0.079984,0.000000,0.288591,0.000000,0.000000,291,0.966269,0.883215,0.000000,0.000000
50,855563395.000000,0.111484,52708.000000,183.000000,0.079192,0.000000,0.295302,0.000000,0.000000,291,0.966853,0.900134,0.000000,0.000000
100,860248394.000000,0.110948,61911.000000,183.000000,0.078416,0.000000,0.295302,0.000000,0.000000,299,0.958899,0.868242,0.000000,0.000000
150,864554476.000000,0.111031,53624.000000,183.000000,0.077655,0.000000,0.295302,0.000000,0.000000,299,0.967016,0.896396,0.000000,0.000000
200,874493230.000000,0.111768,49618.000000,181.500000,0.076908,0.000000,0.300000,0.000000,0.000000,303,0.965787,0.885375,0.000000,0.000000
250,887427099.000000,0.112911,50366.000000,181.500000,0.076176,0.000000,0.300000,0.000000,0.000000,303,0.957538,0.863085,0.000000,0.000000
300,887655252.000000,0.114409,47402.000000,183.000000,0.075457,0.000000,0.311258,0.000000,0.000000,308,0.967086,0.897668,0.000000,0.000000
350,898427696.000000,0.113867,58116.000000,183.000000,0.074752,0.000000,0.317881,0.000000,0.000000,308,0.962528,0.882895,0.000000,0.000000
400,908661835.000000,0.114402,56379.000000,181.500000,0.074060,0.000000,0.328947,0.000000,0.000000,313,0.964133,0.889287,0.000000,0.000000
450,920908697.000000,0.115287,57792.500000,181.500000,0.073381,0.000000,0.342105,0.000000,0.000000,313,0.964691,0.881028,0.000000,0.000000
500,919134435.000000,0.115229,66854.500000,181.500000,0.072714,0.000000,0.350649,0.000000,0.000000,317,0.968148,0.905977,0.000000,0.000000
550,920086131.000000,0.114333,122914.000000,181.500000,0.072059,0.000000,0.350649,0.000000,0.000000,317,0.962559,0.884408,0.000000,0.000000
600,924809119.000000,0.118796,151689.500000,180.000000,0.071416,0.000000,0.358974,0.000000,0.000000,329,0.967771,0.893235,0.000000,0.000000
650,925694144.000000,0.116993,183906.000000,183.000000,0.070784,0.000000,0.369427,0.000000,0.000000,336,0.964748,0.899034,0.000000,0.000000
700,925920913.000000,0.117060,182074.000000,183.000000,0.070163,0.000000,0.369427,0.000000,0.000000,338,0.966239,0.894471,0.000000,0.000000
750,941572596.000000,0.119283,173142.000000,180.000000,0.069553,0.000000,0.373418,0.000000,0.000000,352,0.963369,0.889635,0.000000,0.000000
800,940447228.000000,0.120008,172685.000000,180.000000,0.068954,0.000000,0.373418,0.000000,0.000000,352,0.963086,0.883376,0.000000,0.000000
850,939050500.000000,0.119221,179242.000000,180.000000,0.068364,0.000000,0.383648,0.000000,0.000000,356,0.969218,0.906090,0.000000,0.000000
900,948180808.000000,0.120201,182091.000000,180.000000,0.067785,0.000000,0.396226,0.000000,0.000000,356,0.959687,0.881556,0.000000,0.000000
950,957646954.000000,0.119160,163544.000000,180.000000,0.067216,0.000000,0.396226,0.000000,0.000000,356,0.963900,0.888739,0.000000,0.000000
1000,965811480.000000,0.121272,189328.000000,180.000000,0.066656,0.000000,0.402516,0.000000,0.000000,356,0.960158,0.878804,0.000000,0.000000
1050,977954256.000000,0.122382,178620.500000,180.000000,0.066105,0.000000,0.418750,0.000000,0.000000,359,0.952203,0.863555,0.000000,0.000000
1100,981770521.000000,0.124871,175956.000000,180.000000,0.065563,0.000000,0.418750,0.000000,0.000000,359,0.970906,0.905737,0.000000,0.000000
1150,995017429.000000,0.120283,168615.500000,180.000000,0.065030,0.000000,0.425000,0.000000,0.000000,359,0.959055,0.868378,0.000000,0.000000
1200,994919429.000000,0.121842,174886.000000,180.000000,0.064506,0.000000,0.425000,0.000000,0.000000,359,0.963778,0.882866,0.000000,0.000000
1250,991874251.000000,0.123022,175472.500000,180.000000,0.063990,0.000000,0.431250,0.000000,0.000000,359,0.963560,0.893878,0.000000,0.000000
1300,997816803.000000,0.121601,163522.500000,180.000000,0.063482,0.000000,0.431250,0.000000,0.000000,359,0.964074,0.889908,0.000000,0.000000
1350,1000987740.000000,0.125502,177953.000000,180.000000,0.062982,0.000000,0.440994,0.000000,0.000000,363,0.957589,0.856086,0.000000,0.000000
1400,1020820267.000000,0.127284,177745.000000,180.000000,0.062490,0.000000,0.453416,0.000000,0.000000,363,0.967935,0.897802,0.000000,0.000000
1450,1036417043.000000,0.127116,194752.000000,180.000000,0.062006,0.000000,0.459627,0.000000,0.000000,363,0.960724,0.885018,0.000000,0.000000
1500,1036151115.000000,0.126221,186917.000000,180.000000,0.061529,0.000000,0.472050,0.000000,0.000000,363,0.958048,0.880360,0.000000,0.000000
1550,1026783529.000000,0.124641,174845.000000,180.000000,0.061059,0.000000,0.478261,0.000000,0.000000,363,0.966816,0.895512,0.000000,0.000000
1600,1052207468.000000,0.128829,172670.000000,180.000000,0.060597,0.000000,0.478261,0.000000,0.000000,363,0.967644,0.908383,0.000000,0.000000
1650,1052538158.000000,0.127515,173817.000000,180.000000,0.060141,0.000000,0.484472,0.000000,0.000000,363,0.961846,0.881788,0.000000,0.000000
1700,1053984431.000000,0.128037,186506.000000,180.000000,0.059693,0.000000,0.496894,0.000000,0.000000,363,0.970582,0.907007,0.000000,0.000000
1750,1056392954.000000,0.128794,179877.000000,180.000000,0.059250,0.000000,0.496894,0.000000,0.000000,363,0.962555,0.886746,0.000000,0.000000
1800,1069123305.000000,0.129600,165685.000000,180.000000,0.058815,0.000000,0.496894,0.000000,0.000000,363,0.969567,0.909168,0.000000,0.000000
1850,1074597533.000000,0.129302,176210.000000,180.000000,0.058386,0.000000,0.496894,0.000000,0.000000,363,0.959425,0.885719,0.000000,0.000000
1900,1079451598.000000,0.129624,166995.000000,180.000000,0.057963,0.000000,0.509317,0.000000,0.000000,363,0.961593,0.877680,0.000000,0.000000
1950,1079784080.000000,0.131096,186759.000000,180.000000,0.057546,0.000000,0.509317,0.000000,0.000000,363,0.962370,0.880859,0.000000,0.000000
2000,1089927006.000000,0.130607,170822.000000,180.000000,0.057135,0.000000,0.515528,0.000000,0.000000,363,0.968087,0.907315,0.000000,0.000000
2025,1087578814.000000,0.129972,170763.000000,180.000000,0.056931,0.000000,0.515528,0.000000,0.000000,363,0.963021,0.888714,0.000000,0.000000
