year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,98,58,0,0,0,0,18053439.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998202,0.997970,0.608881,0.561750,40:0.988;0:0.988;60:0.989;80:0.989;20:0.989,94:0.551;71:0.553;98:0.554;90:0.555;82:0.556
-550,168,46,110,122,110,117,1684531820.000000,202405622.000000,291677008.000000,202405622.000000,245146708.000000,0.120155,0.173150,0.120155,0.145528,0.358582,0.007800,0.286051,0.011300,64:0.005;36:0.006;45:0.007;52:0.007;94:0.007,64:0.009;36:0.009;52:0.009;142:0.010;94:0.010
-500,168,46,109,121,109,115,1707026967.000000,204993929.000000,270808439.000000,204993929.000000,246330125.000000,0.120088,0.158643,0.120088,0.144304,0.359921,0.007570,0.292895,0.011340,64:0.005;45:0.006;36:0.006;77:0.006;95:0.007,45:0.009;64:0.009;36:0.009;77:0.009;94:0.009
-450,169,46,109,122,109,118,1726747607.000000,199569917.000000,270543571.000000,199569917.000000,250711046.000000,0.115576,0.156678,0.115576,0.145193,0.358735,0.007800,0.289853,0.011280,64:0.005;95:0.006;36:0.007;71:0.007;45:0.007,64:0.008;71:0.009;95:0.009;47:0.010;36:0.010
-400,169,47,110,122,110,117,1755918451.000000,208536891.000000,282370704.000000,208536891.000000,256069347.000000,0.118762,0.160811,0.118762,0.145832,0.363286,0.008380,0.294047,0.012920,64:0.005;36:0.006;45:0.007;77:0.007;47:0.007,64:0.009;36:0.010;10:0.010;71:0.010;77:0.011
-350,169,46,110,123,110,116,1775730650.000000,207139422.000000,298677015.000000,207139422.000000,266676213.000000,0.116650,0.168200,0.116650,0.150178,0.362825,0.008700,0.290995,0.013680,64:0.006;36:0.007;45:0.007;74:0.008;71:0.008,64:0.009;74:0.011;36:0.011;71:0.011;121:0.012
-300,169,46,110,122,110,116,1749518608.000000,205195661.000000,297980369.000000,205195661.000000,265944899.000000,0.117287,0.170321,0.117287,0.152010,0.360869,0.008400,0.295572,0.013660,64:0.006;36:0.007;45:0.007;95:0.007;77:0.007,64:0.010;52:0.011;74:0.011;95:0.012;36:0.012
-250,170,46,113,124,113,118,1761943182.000000,234396925.000000,291633517.000000,234396925.000000,252343415.000000,0.133033,0.165518,0.133033,0.143219,0.353946,0.008490,0.285106,0.013560,36:0.007;45:0.007;77:0.007;143:0.007;129:0.007,64:0.010;36:0.010;129:0.010;143:0.010;45:0.011
-200,171,46,111,125,111,116,1759086735.000000,229329884.000000,293010420.000000,229329884.000000,255619553.000000,0.130369,0.166570,0.130369,0.145314,0.353139,0.008300,0.292134,0.013300,64:0.006;36:0.006;45:0.007;77:0.007;71:0.007,36:0.009;64:0.010;160:0.011;71:0.011;73:0.011
-150,172,45,114,126,114,118,1774344807.000000,231509027.000000,290309564.000000,231509027.000000,271318187.000000,0.130476,0.163615,0.130476,0.152912,0.354062,0.008600,0.290323,0.013510,64:0.006;45:0.007;95:0.007;36:0.007;94:0.007,64:0.010;45:0.011;95:0.011;52:0.011;94:0.011
-100,172,46,114,124,114,120,1795389790.000000,233632633.000000,292953395.000000,233632633.000000,285916261.000000,0.130129,0.163170,0.130129,0.159250,0.347015,0.008420,0.283983,0.013610,64:0.006;45:0.007;36:0.007;77:0.007;52:0.008,64:0.010;52:0.012;16:0.012;36:0.012;121:0.012
-50,172,45,116,126,116,120,1789968220.000000,235322259.000000,292607784.000000,235322259.000000,283492264.000000,0.131467,0.163471,0.131467,0.158378,0.343255,0.008310,0.284694,0.013400,64:0.006;45:0.007;36:0.007;77:0.007;81:0.007,64:0.009;81:0.011;52:0.011;45:0.012;74:0.012
0,172,45,116,125,116,120,1763706437.000000,226255612.000000,283915633.000000,226255612.000000,274034751.000000,0.128284,0.160977,0.128284,0.155374,0.337123,0.008100,0.282776,0.012410,64:0.006;36:0.007;95:0.007;45:0.007;55:0.007,64:0.009;36:0.010;55:0.010;95:0.011;45:0.011
50,172,46,116,126,116,119,1766006122.000000,229504770.000000,286750058.000000,229504770.000000,264373174.000000,0.129957,0.162372,0.129957,0.149701,0.339815,0.007810,0.285593,0.011900,64:0.006;36:0.006;126:0.007;45:0.007;55:0.007,36:0.008;64:0.009;126:0.009;55:0.010;52:0.010
100,172,46,116,126,116,118,1791407455.000000,233194610.000000,292380587.000000,233194610.000000,252273939.000000,0.130174,0.163213,0.130174,0.140824,0.338277,0.007700,0.287460,0.011310,64:0.006;45:0.006;36:0.006;95:0.007;81:0.007,45:0.009;81:0.009;64:0.009;36:0.010;94:0.010
150,172,46,114,124,114,118,1817006232.000000,233678156.000000,297604020.000000,233678156.000000,276049867.000000,0.128606,0.163788,0.128606,0.151926,0.348742,0.008000,0.291241,0.011920,64:0.005;36:0.006;77:0.007;45:0.007;52:0.007,64:0.008;36:0.010;52:0.010;95:0.010;77:0.010
200,172,46,114,125,114,118,1818544461.000000,225161853.000000,286113496.000000,225161853.000000,278930870.000000,0.123814,0.157331,0.123814,0.153381,0.354540,0.008000,0.291290,0.011700,64:0.005;45:0.006;73:0.007;160:0.007;81:0.007,64:0.008;73:0.009;81:0.009;160:0.009;45:0.010
250,172,45,114,125,114,120,1830938611.000000,227725368.000000,289330925.000000,227725368.000000,278767467.000000,0.124376,0.158023,0.124376,0.152254,0.348515,0.007900,0.284574,0.011800,64:0.005;36:0.007;81:0.007;130:0.007;77:0.007,64:0.007;81:0.009;130:0.009;36:0.010;77:0.010
300,173,43,116,129,116,122,1834710336.000000,232613693.000000,300912038.000000,232613693.000000,284176869.000000,0.126785,0.164011,0.126785,0.154889,0.339843,0.007620,0.274409,0.011220,64:0.005;36:0.006;45:0.006;95:0.006;122:0.006,64:0.008;10:0.009;36:0.009;95:0.009;45:0.010
350,174,44,117,130,117,123,1857807211.000000,237686999.000000,302113549.000000,237686999.000000,298193211.000000,0.127940,0.162618,0.127940,0.160508,0.339724,0.007600,0.272636,0.011200,64:0.005;36:0.006;45:0.006;77:0.007;47:0.007,36:0.008;64:0.008;45:0.009;142:0.010;47:0.010
400,174,44,118,129,118,120,1867785988.000000,244584237.000000,306927831.000000,244584237.000000,277850197.000000,0.130949,0.164327,0.130949,0.148759,0.342596,0.007900,0.278916,0.011260,7:0.005;64:0.006;36:0.006;81:0.007;94:0.007,36:0.009;7:0.009;64:0.009;81:0.009;166:0.010
450,174,44,118,129,118,120,1871042390.000000,247813477.000000,308117224.000000,247813477.000000,286279053.000000,0.132447,0.164677,0.132447,0.153005,0.342943,0.008460,0.277340,0.012500,45:0.007;71:0.007;160:0.007;36:0.007;77:0.007,71:0.010;160:0.010;45:0.011;74:0.011;101:0.011
500,174,42,118,130,118,121,1880459369.000000,246428568.000000,306703145.000000,246428568.000000,272930797.000000,0.131047,0.163100,0.131047,0.145140,0.338930,0.008430,0.274321,0.013830,64:0.006;36:0.007;45:0.007;77:0.007;52:0.008,64:0.010;10:0.011;52:0.011;74:0.012;101:0.012
550,176,42,121,134,121,129,1864558369.000000,245218175.000000,305031764.000000,245218175.000000,296896106.000000,0.131515,0.163595,0.131515,0.159231,0.331580,0.008650,0.262410,0.013900,64:0.006;81:0.007;36:0.007;77:0.007;94:0.008,81:0.009;64:0.009;45:0.011;94:0.012;74:0.012
600,177,42,119,134,119,125,1892542656.000000,248644284.000000,310312869.000000,248644284.000000,297097044.000000,0.131381,0.163966,0.131381,0.156983,0.336637,0.008300,0.263843,0.013220,64:0.006;36:0.007;45:0.007;77:0.007;160:0.007,64:0.010;160:0.011;71:0.011;36:0.012;74:0.012
650,177,43,119,133,119,126,1882426810.000000,246888355.000000,307453442.000000,246888355.000000,287961144.000000,0.131154,0.163328,0.131154,0.152973,0.339431,0.008160,0.267104,0.012840,64:0.006;36:0.007;94:0.007;45:0.007;131:0.007,94:0.009;36:0.010;64:0.010;131:0.010;138:0.010
700,177,43,120,132,120,129,1897049332.000000,244859931.000000,304888586.000000,244859931.000000,304393640.000000,0.129074,0.160717,0.129074,0.160456,0.333977,0.008460,0.261707,0.013360,64:0.006;16:0.007;36:0.007;45:0.007;82:0.007,82:0.010;64:0.010;71:0.011;36:0.011;74:0.012
750,179,44,121,134,121,128,1904436752.000000,245539826.000000,305394441.000000,245539826.000000,301538346.000000,0.128930,0.160359,0.128930,0.158335,0.334658,0.008480,0.268502,0.012680,64:0.006;163:0.007;160:0.007;36:0.007;45:0.007,163:0.010;64:0.010;73:0.011;160:0.011;94:0.011
800,180,43,123,136,123,131,1885284946.000000,241728323.000000,301708349.000000,241728323.000000,298287560.000000,0.128218,0.160033,0.128218,0.158219,0.332745,0.008700,0.260141,0.014080,64:0.006;45:0.007;36:0.007;77:0.008;95:0.008,64:0.010;45:0.011;55:0.012;178:0.012;16:0.012
850,180,43,124,136,124,129,1879597370.000000,238232940.000000,298088888.000000,238232940.000000,262452250.000000,0.126747,0.158592,0.126747,0.139632,0.326739,0.008200,0.259249,0.012580,64:0.005;95:0.007;77:0.008;81:0.008;160:0.008,64:0.008;81:0.011;119:0.011;135:0.011;160:0.011
900,181,43,125,137,125,128,1903572596.000000,241433708.000000,302414778.000000,241433708.000000,272382109.000000,0.126832,0.158867,0.126832,0.143090,0.326478,0.008000,0.263763,0.012100,64:0.005;36:0.006;45:0.006;95:0.007;180:0.007,64:0.008;36:0.009;45:0.009;180:0.009;95:0.010
950,182,42,125,139,125,135,1896043247.000000,243196447.000000,306142562.000000,243196447.000000,305567676.000000,0.128265,0.161464,0.128265,0.161161,0.322780,0.007900,0.254904,0.011800,64:0.006;36:0.007;163:0.007;180:0.007;81:0.007,163:0.009;64:0.009;81:0.009;180:0.010;36:0.010
1000,183,42,124,139,124,130,1934962128.000000,248948096.000000,313419559.000000,248948096.000000,300415955.000000,0.128658,0.161977,0.128658,0.155257,0.333523,0.008120,0.259824,0.012220,64:0.006;36:0.007;45:0.007;71:0.007;95:0.007,71:0.009;36:0.010;64:0.010;49:0.010;94:0.010
1050,184,42,123,141,123,127,1932074375.000000,248442720.000000,312202236.000000,248442720.000000,290839852.000000,0.128589,0.161589,0.128589,0.150532,0.339639,0.008000,0.263504,0.012000,64:0.006;45:0.007;95:0.007;163:0.007;36:0.007,64:0.009;163:0.010;71:0.010;160:0.010;45:0.011
1100,185,42,125,141,125,129,1921665196.000000,244361683.000000,301866980.000000,244361683.000000,291526100.000000,0.127161,0.157086,0.127161,0.151705,0.339362,0.007840,0.264437,0.011700,64:0.005;36:0.007;77:0.007;28:0.007;45:0.007,64:0.008;28:0.010;36:0.010;94:0.010;180:0.011
1150,185,41,126,143,126,135,1941337582.000000,245736736.000000,311706578.000000,245736736.000000,294109680.000000,0.126581,0.160563,0.126581,0.151498,0.326634,0.007880,0.247476,0.011700,64:0.005;45:0.006;36:0.007;77:0.007;95:0.007,64:0.007;45:0.009;163:0.009;160:0.010;36:0.010
1200,185,42,126,143,126,133,1968249347.000000,248396001.000000,314329519.000000,248396001.000000,300214347.000000,0.126201,0.159700,0.126201,0.152529,0.327095,0.007840,0.254502,0.011840,64:0.005;95:0.007;36:0.007;160:0.007;45:0.007,64:0.008;95:0.010;160:0.010;163:0.010;47:0.010
1250,186,42,126,140,126,132,1990552419.000000,253108426.000000,314892728.000000,253108426.000000,301502769.000000,0.127155,0.158194,0.127155,0.151467,0.329744,0.008400,0.258947,0.012950,64:0.006;36:0.006;45:0.007;77:0.007;52:0.007,36:0.009;64:0.009;45:0.010;77:0.010;52:0.010
1300,186,43,128,141,128,131,2002075472.000000,249924021.000000,315179767.000000,249924021.000000,299285315.000000,0.124832,0.157427,0.124832,0.149488,0.325789,0.008650,0.261178,0.013750,64:0.006;36:0.007;45:0.008;74:0.008;52:0.008,64:0.010;74:0.011;52:0.011;71:0.012;163:0.012
1350,187,43,129,143,129,132,1987820031.000000,250928236.000000,314876199.000000,250928236.000000,298305835.000000,0.126233,0.158403,0.126233,0.150067,0.320693,0.008500,0.258452,0.013620,64:0.006;94:0.007;71:0.007;36:0.008;45:0.008,64:0.010;71:0.010;94:0.011;74:0.011;10:0.011
1400,187,43,131,142,131,131,1991614771.000000,250360589.000000,310018176.000000,250360589.000000,291413555.000000,0.125707,0.155662,0.125707,0.146320,0.320690,0.008400,0.259679,0.012860,64:0.006;178:0.007;163:0.007;180:0.007;71:0.007,64:0.010;163:0.011;71:0.011;174:0.011;178:0.011
1450,187,42,130,143,130,134,2002943863.000000,257437917.000000,318864925.000000,257437917.000000,299149671.000000,0.128530,0.159198,0.128530,0.149355,0.315074,0.008460,0.251729,0.013160,64:0.006;77:0.007;94:0.007;45:0.008;95:0.008,64:0.009;77:0.010;94:0.011;81:0.011;74:0.012
1500,187,43,130,142,130,137,2015324789.000000,259514446.000000,323307042.000000,259514446.000000,317685507.000000,0.128771,0.160424,0.128771,0.157635,0.317041,0.008500,0.255566,0.013740,64:0.006;45:0.007;95:0.007;36:0.007;71:0.008,64:0.010;71:0.011;95:0.011;36:0.011;45:0.011
1550,188,42,132,144,132,133,2032072802.000000,263567141.000000,327873067.000000,263567141.000000,307091157.000000,0.129704,0.161349,0.129704,0.151122,0.312895,0.008600,0.255737,0.013770,64:0.006;36:0.008;45:0.008;160:0.008;71:0.008,64:0.010;160:0.012;71:0.012;174:0.012;36:0.012
1600,188,42,132,144,132,135,2023235256.000000,257371026.000000,322083088.000000,257371026.000000,290608055.000000,0.127208,0.159192,0.127208,0.143635,0.305957,0.008600,0.250706,0.014000,64:0.006;160:0.008;163:0.008;174:0.008;36:0.008,64:0.011;163:0.011;174:0.011;71:0.011;81:0.011
1650,188,43,133,145,133,135,1998719680.000000,255280458.000000,315571864.000000,255280458.000000,297108762.000000,0.127722,0.157887,0.127722,0.148650,0.303809,0.008470,0.251097,0.013200,64:0.006;95:0.008;45:0.008;36:0.008;77:0.008,178:0.010;64:0.010;184:0.012;38:0.012;95:0.012
1700,188,42,133,146,133,140,2021081712.000000,261622132.000000,322240955.000000,261622132.000000,304349860.000000,0.129447,0.159440,0.129447,0.150588,0.298860,0.008100,0.242486,0.012470,64:0.006;184:0.007;175:0.007;45:0.007;163:0.007,64:0.009;175:0.009;184:0.009;163:0.010;162:0.010
1750,188,41,135,146,135,137,2016255277.000000,253365159.000000,313555292.000000,253365159.000000,279850880.000000,0.125661,0.155514,0.125661,0.138797,0.297660,0.008000,0.244605,0.012040,64:0.005;175:0.007;45:0.007;163:0.007;180:0.007,64:0.008;175:0.009;163:0.010;180:0.010;45:0.011
1800,188,42,134,145,134,138,2039786839.000000,260592311.000000,319712792.000000,260592311.000000,297124661.000000,0.127755,0.156738,0.127755,0.145665,0.294481,0.007900,0.244883,0.011700,64:0.006;175:0.006;73:0.007;95:0.007;36:0.007,64:0.008;175:0.008;73:0.009;94:0.010;174:0.010
1850,189,42,133,144,133,135,2059404757.000000,261966778.000000,315959455.000000,261966778.000000,293049686.000000,0.127205,0.153423,0.127205,0.142298,0.300209,0.008260,0.252687,0.012480,64:0.006;45:0.007;36:0.007;175:0.007;52:0.007,64:0.010;36:0.010;45:0.010;175:0.010;52:0.011
1900,189,42,134,145,134,141,2070870417.000000,265781315.000000,323697930.000000,265781315.000000,321525428.000000,0.128343,0.156310,0.128343,0.155261,0.302254,0.008100,0.245225,0.012360,64:0.006;36:0.007;77:0.007;52:0.007;143:0.007,52:0.010;64:0.010;36:0.010;77:0.010;143:0.011
1950,189,42,134,144,134,140,2068684249.000000,272092550.000000,322596708.000000,272092550.000000,321961353.000000,0.131529,0.155943,0.131529,0.155636,0.301733,0.007900,0.249027,0.012080,64:0.006;175:0.006;7:0.007;86:0.007;45:0.007,175:0.007;163:0.009;64:0.009;174:0.009;94:0.009
2000,189,41,135,147,135,139,2077991880.000000,269169505.000000,327058027.000000,269169505.000000,316868713.000000,0.129533,0.157391,0.129533,0.152488,0.299571,0.007700,0.242036,0.011580,64:0.005;163:0.007;77:0.007;36:0.007;186:0.007,64:0.007;163:0.009;77:0.010;186:0.010;175:0.010
2025,189,41,135,145,134,139,2087957963.000000,267554392.000000,326020686.000000,267292664.000000,315778348.000000,0.128142,0.156143,0.128016,0.151238,0.298554,0.008400,0.243314,0.013300,64:0.006;184:0.006;160:0.008;163:0.008;175:0.008,184:0.009;64:0.010;175:0.011;163:0.011;160:0.012
