year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,98,48,0,0,0,0,18391194.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998177,0.997470,0.606362,0.555680,20:0.989;40:0.989;60:0.989;80:0.989;0:0.990,15:0.545;8:0.546;11:0.548;89:0.549;55:0.551
-550,187,44,140,142,140,139,1541895190.000000,260908408.000000,261392723.000000,260908408.000000,230050100.000000,0.169213,0.169527,0.169213,0.149200,0.270362,0.007600,0.251975,0.011600,45:0.006;108:0.006;46:0.007;99:0.007;23:0.007,23:0.009;45:0.009;99:0.010;108:0.010;132:0.010
-500,187,43,140,144,140,141,1563063795.000000,246010799.000000,247292975.000000,246010799.000000,246887778.000000,0.157390,0.158210,0.157390,0.157951,0.267948,0.007500,0.243240,0.010860,45:0.006;46:0.006;89:0.006;76:0.006;119:0.007,108:0.008;119:0.009;89:0.009;45:0.009;174:0.009
-450,187,43,142,143,142,141,1551457661.000000,260262594.000000,260472692.000000,260262594.000000,230238334.000000,0.167754,0.167889,0.167754,0.148401,0.261316,0.007700,0.243627,0.011600,108:0.006;46:0.006;45:0.006;64:0.007;89:0.007,108:0.009;45:0.010;46:0.010;25:0.010;89:0.010
-400,187,43,142,144,142,140,1553025895.000000,256803197.000000,257170538.000000,256803197.000000,225419037.000000,0.165357,0.165593,0.165357,0.145148,0.262163,0.008200,0.243764,0.012760,45:0.006;46:0.007;64:0.007;98:0.007;99:0.007,108:0.009;45:0.009;64:0.011;132:0.011;72:0.011
-350,187,41,143,144,143,142,1552744428.000000,280449452.000000,281093740.000000,280449452.000000,248729935.000000,0.180615,0.181030,0.180615,0.160187,0.256536,0.008500,0.233918,0.013420,46:0.007;78:0.007;45:0.007;64:0.007;76:0.007,78:0.010;64:0.011;45:0.011;46:0.011;91:0.011
-300,188,41,144,145,143,143,1549686478.000000,274743090.000000,274932617.000000,274720058.000000,274720058.000000,0.177289,0.177412,0.177275,0.177275,0.252675,0.008500,0.234047,0.013970,46:0.007;45:0.007;76:0.007;99:0.007;64:0.007,46:0.011;45:0.011;72:0.011;99:0.012;78:0.012
-250,189,40,145,147,145,144,1525691168.000000,315895371.000000,316290274.000000,315895371.000000,315872360.000000,0.207051,0.207310,0.207051,0.207036,0.251130,0.008300,0.232860,0.013200,46:0.007;45:0.007;108:0.007;76:0.007;64:0.007,45:0.011;78:0.011;46:0.012;72:0.012;108:0.012
-200,189,40,145,147,145,144,1523677480.000000,311397378.000000,311816992.000000,311397378.000000,311373984.000000,0.204372,0.204648,0.204372,0.204357,0.250461,0.008100,0.231694,0.012600,46:0.007;108:0.007;45:0.007;78:0.007;64:0.007,108:0.011;78:0.011;46:0.011;151:0.012;181:0.012
-150,190,40,145,150,145,146,1540244460.000000,301198408.000000,314107740.000000,301198408.000000,282530726.000000,0.195552,0.203934,0.195552,0.183432,0.253072,0.008390,0.227611,0.013180,45:0.006;46:0.007;18:0.007;108:0.007;78:0.007,45:0.009;18:0.009;78:0.011;46:0.011;108:0.011
-100,190,40,146,149,146,145,1544169594.000000,303913374.000000,316604471.000000,303913374.000000,283867547.000000,0.196813,0.205032,0.196813,0.183832,0.251973,0.008400,0.227199,0.013670,108:0.007;46:0.007;45:0.007;64:0.007;76:0.007,108:0.010;80:0.011;45:0.011;151:0.012;89:0.012
-50,192,40,147,150,147,146,1562822795.000000,284355109.000000,297245229.000000,284355109.000000,265243795.000000,0.181950,0.190198,0.181950,0.169721,0.249927,0.008500,0.229288,0.013510,46:0.007;108:0.007;45:0.007;76:0.007;64:0.007,108:0.011;46:0.011;45:0.011;100:0.012;76:0.012
0,192,41,148,150,147,149,1554452313.000000,281961271.000000,263812317.000000,250889704.000000,263791712.000000,0.181389,0.169714,0.161401,0.169701,0.247187,0.008300,0.225234,0.013200,45:0.006;78:0.006;108:0.007;46:0.007;76:0.007,78:0.009;45:0.009;108:0.010;76:0.010;160:0.011
50,192,41,148,151,148,147,1534879047.000000,282486729.000000,295008007.000000,282486729.000000,264361766.000000,0.184045,0.192203,0.184045,0.172236,0.246537,0.008000,0.230115,0.011620,76:0.006;98:0.006;108:0.006;46:0.007;99:0.007,76:0.009;98:0.009;119:0.009;108:0.009;155:0.010
100,192,41,148,150,148,149,1567106350.000000,284500692.000000,296512372.000000,284500692.000000,265131468.000000,0.181545,0.189210,0.181545,0.169185,0.245866,0.007700,0.226531,0.011400,45:0.006;76:0.006;108:0.006;46:0.007;57:0.007,45:0.008;108:0.009;76:0.009;57:0.010;182:0.010
150,194,41,149,153,149,147,1573322695.000000,269964033.000000,298817729.000000,269964033.000000,252975491.000000,0.171588,0.189928,0.171588,0.160791,0.251342,0.007830,0.230254,0.011830,45:0.006;98:0.006;108:0.006;46:0.007;76:0.007,98:0.009;45:0.009;108:0.009;76:0.010;112:0.011
200,194,41,148,153,148,149,1590857727.000000,266023704.000000,294889979.000000,266023704.000000,264504832.000000,0.167220,0.185365,0.167220,0.166266,0.252694,0.008030,0.226429,0.012030,45:0.006;108:0.006;64:0.007;46:0.007;76:0.007,45:0.009;108:0.009;64:0.010;85:0.010;76:0.011
250,195,40,148,154,148,150,1578031376.000000,267082291.000000,315285592.000000,267082291.000000,271433027.000000,0.169250,0.199797,0.169250,0.172007,0.254442,0.008000,0.221462,0.012200,45:0.006;64:0.007;99:0.007;76:0.007;98:0.007,45:0.009;64:0.010;99:0.010;70:0.010;151:0.010
300,196,41,149,153,148,150,1579078205.000000,279718078.000000,308112393.000000,279693856.000000,277403315.000000,0.177140,0.195122,0.177125,0.175674,0.255299,0.007750,0.224383,0.011600,46:0.006;108:0.006;45:0.006;99:0.006;64:0.007,108:0.009;46:0.009;99:0.009;45:0.009;151:0.009
350,196,41,148,153,148,150,1574165494.000000,282572263.000000,311543308.000000,282572263.000000,267347131.000000,0.179506,0.197910,0.179506,0.169834,0.255596,0.007800,0.224614,0.011500,78:0.006;5:0.006;45:0.006;46:0.007;99:0.007,78:0.008;5:0.009;45:0.009;151:0.010;57:0.010
400,196,40,148,153,148,151,1592863192.000000,271324347.000000,312047185.000000,271324347.000000,280042546.000000,0.170338,0.195903,0.170338,0.175811,0.254780,0.008200,0.224107,0.012250,45:0.006;46:0.007;108:0.007;76:0.007;132:0.007,45:0.009;108:0.010;132:0.010;72:0.011;179:0.011
450,196,40,148,154,148,150,1607992304.000000,274797462.000000,319273352.000000,274797462.000000,255610059.000000,0.170895,0.198554,0.170895,0.158962,0.255651,0.008500,0.226628,0.013100,45:0.007;46:0.007;182:0.007;108:0.007;64:0.008,45:0.010;182:0.010;108:0.011;72:0.011;185:0.011
500,197,40,149,156,149,149,1623722867.000000,276635979.000000,321063023.000000,276635979.000000,257960273.000000,0.170371,0.197733,0.170371,0.158870,0.261975,0.008460,0.225979,0.013360,46:0.007;45:0.007;108:0.007;195:0.007;64:0.008,195:0.011;58:0.012;108:0.012;45:0.012;46:0.012
550,197,40,149,156,149,149,1642268441.000000,272557167.000000,316043142.000000,272557167.000000,254473176.000000,0.165964,0.192443,0.165964,0.154952,0.262423,0.008600,0.227124,0.013660,46:0.007;45:0.007;108:0.007;99:0.007;64:0.007,45:0.011;46:0.011;99:0.011;185:0.012;108:0.012
600,198,40,150,156,150,151,1629260238.000000,272835144.000000,303435674.000000,272835144.000000,273515306.000000,0.167460,0.186241,0.167460,0.167877,0.259996,0.008570,0.225958,0.013670,46:0.007;99:0.007;98:0.007;45:0.007;64:0.007,108:0.010;182:0.010;99:0.011;98:0.011;46:0.011
650,199,39,149,159,149,149,1634998696.000000,276256547.000000,320064156.000000,276256547.000000,257886972.000000,0.168964,0.195758,0.168964,0.157729,0.262455,0.008400,0.220866,0.013200,45:0.007;46:0.007;108:0.007;99:0.007;64:0.008,45:0.011;108:0.011;181:0.011;89:0.012;99:0.012
700,200,39,151,160,151,154,1660784952.000000,283132776.000000,326183709.000000,283132776.000000,280126726.000000,0.170481,0.196403,0.170481,0.168671,0.257350,0.008590,0.217555,0.013470,46:0.007;108:0.007;45:0.007;98:0.007;76:0.008,108:0.011;45:0.011;98:0.011;185:0.011;46:0.012
750,200,39,151,160,151,155,1646931867.000000,280245396.000000,324247016.000000,280245396.000000,262161463.000000,0.170162,0.196879,0.170162,0.159182,0.256358,0.008600,0.216573,0.014000,46:0.007;45:0.007;108:0.007;76:0.008;64:0.008,108:0.012;46:0.012;45:0.012;76:0.012;147:0.012
800,201,39,152,161,152,155,1622352515.000000,295904487.000000,379484393.000000,295904487.000000,279624404.000000,0.182392,0.233910,0.182392,0.172357,0.256421,0.008700,0.215463,0.013900,45:0.007;46:0.007;108:0.007;76:0.007;64:0.008,45:0.010;108:0.011;76:0.011;91:0.011;46:0.012
850,203,39,154,162,154,158,1631107663.000000,297137967.000000,313310054.000000,297137967.000000,283709451.000000,0.182169,0.192084,0.182169,0.173937,0.250723,0.008220,0.211235,0.012620,46:0.007;64:0.007;76:0.007;108:0.007;99:0.007,64:0.011;76:0.011;46:0.011;174:0.011;85:0.011
900,204,40,155,163,155,156,1633455234.000000,294221615.000000,325454743.000000,294221615.000000,264830581.000000,0.180122,0.199243,0.180122,0.162129,0.250018,0.008230,0.214999,0.012160,46:0.006;45:0.006;76:0.007;99:0.007;64:0.007,46:0.009;45:0.009;76:0.010;99:0.010;78:0.010
950,204,40,155,161,155,158,1645519441.000000,295262240.000000,311133295.000000,295262240.000000,311076245.000000,0.179434,0.189079,0.179434,0.189044,0.253593,0.008000,0.218946,0.012000,45:0.006;108:0.006;76:0.007;99:0.007;46:0.007,108:0.009;45:0.009;76:0.010;99:0.010;80:0.010
1000,204,40,156,161,156,157,1658333296.000000,298073989.000000,316165607.000000,298073989.000000,298602156.000000,0.179743,0.190653,0.179743,0.180062,0.252771,0.008130,0.220304,0.012300,45:0.007;76:0.007;108:0.007;46:0.007;185:0.007,185:0.009;45:0.010;76:0.010;108:0.010;78:0.011
1050,204,40,156,163,156,156,1646166991.000000,299087298.000000,331160226.000000,299087298.000000,299063430.000000,0.181687,0.201170,0.181687,0.181673,0.251832,0.008000,0.219729,0.012190,45:0.006;108:0.007;119:0.007;174:0.007;46:0.007,119:0.008;174:0.009;45:0.009;108:0.009;85:0.011
1100,205,41,156,163,156,157,1641275921.000000,301074267.000000,318069410.000000,301074267.000000,287539034.000000,0.183439,0.193794,0.183439,0.175192,0.247937,0.008100,0.217754,0.012340,45:0.007;98:0.007;64:0.007;46:0.007;108:0.007,98:0.010;202:0.010;64:0.010;45:0.010;108:0.011
1150,205,41,158,164,158,159,1638793184.000000,299152411.000000,331530800.000000,299152411.000000,299661482.000000,0.182544,0.202302,0.182544,0.182855,0.241519,0.007600,0.215841,0.010480,108:0.006;78:0.006;45:0.006;64:0.006;46:0.007,108:0.008;78:0.009;64:0.009;45:0.009;182:0.009
1200,205,41,159,163,159,160,1674815737.000000,301080139.000000,332499956.000000,301080139.000000,301679233.000000,0.179769,0.198529,0.179769,0.180127,0.241105,0.007740,0.216660,0.011240,78:0.006;45:0.006;108:0.006;46:0.007;99:0.007,78:0.008;108:0.009;195:0.009;45:0.009;99:0.009
1250,205,41,160,164,160,161,1689685048.000000,310589959.000000,341828758.000000,310589959.000000,309219095.000000,0.183815,0.202303,0.183815,0.183004,0.239640,0.008400,0.215929,0.012880,45:0.006;98:0.007;46:0.007;99:0.007;108:0.007,45:0.009;202:0.009;98:0.010;99:0.011;112:0.011
1300,206,41,159,164,159,161,1715455301.000000,310115783.000000,341227435.000000,310115783.000000,308825098.000000,0.180778,0.198914,0.180778,0.180025,0.243120,0.008700,0.217807,0.013900,129:0.006;46:0.007;108:0.007;45:0.007;64:0.008,108:0.011;202:0.011;45:0.012;129:0.012;78:0.012
1350,207,40,158,164,158,158,1679459258.000000,295696168.000000,310463632.000000,295696168.000000,264910673.000000,0.176066,0.184859,0.176066,0.157736,0.245587,0.008700,0.217599,0.013900,98:0.007;45:0.007;46:0.007;182:0.007;108:0.008,98:0.010;45:0.011;182:0.011;202:0.011;46:0.012
1400,207,40,161,166,161,163,1649552066.000000,435632631.000000,451369404.000000,435632631.000000,451260680.000000,0.264091,0.273631,0.264091,0.273566,0.237449,0.008800,0.212005,0.014100,46:0.007;45:0.008;146:0.008;64:0.008;76:0.008,202:0.010;146:0.011;46:0.012;45:0.012;129:0.012
1450,208,39,161,168,161,162,1666763251.000000,406572890.000000,466227619.000000,406572890.000000,420915282.000000,0.243930,0.279720,0.243930,0.252535,0.241307,0.008700,0.210260,0.013640,129:0.006;46:0.007;78:0.007;98:0.007;64:0.007,78:0.011;98:0.011;202:0.011;64:0.011;99:0.012
1500,208,38,161,170,161,162,1667703596.000000,407917608.000000,486011704.000000,407917608.000000,392519212.000000,0.244598,0.291426,0.244598,0.235365,0.239944,0.008500,0.203548,0.013270,45:0.007;108:0.007;46:0.007;190:0.007;89:0.007,182:0.009;45:0.010;190:0.010;108:0.010;202:0.010
1550,208,38,162,169,162,162,1678619953.000000,422795647.000000,485702933.000000,422795647.000000,391162555.000000,0.251871,0.289347,0.251871,0.233026,0.236902,0.008870,0.205539,0.014270,46:0.007;108:0.007;45:0.008;78:0.008;76:0.008,78:0.011;202:0.012;108:0.012;46:0.012;45:0.013
1600,208,38,163,169,163,163,1654670876.000000,417713621.000000,463412334.000000,417713621.000000,386523248.000000,0.252445,0.280063,0.252445,0.233595,0.233406,0.008870,0.206532,0.014300,45:0.007;46:0.007;76:0.008;108:0.008;64:0.008,45:0.011;202:0.011;46:0.013;108:0.013;76:0.013
1650,209,38,164,171,164,165,1657481854.000000,417251047.000000,474104274.000000,417251047.000000,417960744.000000,0.251738,0.286039,0.251738,0.252166,0.232521,0.008680,0.201797,0.014000,129:0.007;46:0.007;45:0.008;76:0.008;108:0.008,46:0.012;182:0.012;129:0.012;13:0.012;45:0.012
1700,209,38,163,171,163,163,1656239689.000000,390329463.000000,472821994.000000,390329463.000000,398901007.000000,0.235672,0.285479,0.235672,0.240847,0.234436,0.008560,0.202353,0.013340,45:0.007;46:0.007;76:0.007;64:0.007;55:0.008,64:0.011;76:0.011;45:0.011;55:0.012;13:0.012
1750,210,39,164,169,163,164,1656426288.000000,402430453.000000,395935671.000000,372135468.000000,395845988.000000,0.242951,0.239030,0.224662,0.238976,0.235168,0.008290,0.205619,0.012400,45:0.007;64:0.007;99:0.007;76:0.007;108:0.007,45:0.009;64:0.010;99:0.010;76:0.011;108:0.011
1800,210,38,164,171,164,163,1689547428.000000,403572338.000000,470361396.000000,403572338.000000,424114893.000000,0.238864,0.278395,0.238864,0.251023,0.235860,0.008300,0.204000,0.012680,78:0.007;76:0.007;46:0.007;99:0.007;45:0.007,78:0.009;76:0.010;99:0.010;45:0.011;64:0.011
1850,210,38,165,169,165,163,1690984470.000000,459072959.000000,474285946.000000,459072959.000000,426064350.000000,0.271483,0.280479,0.271483,0.251962,0.232078,0.008300,0.207391,0.012700,45:0.006;108:0.007;76:0.007;46:0.007;99:0.007,45:0.009;108:0.010;76:0.010;155:0.011;99:0.011
1900,210,37,166,172,166,164,1680094216.000000,504745223.000000,519989283.000000,504745223.000000,472623756.000000,0.300427,0.309500,0.300427,0.281308,0.228579,0.008300,0.200898,0.012600,129:0.006;108:0.007;45:0.007;80:0.007;46:0.007,108:0.009;80:0.010;200:0.011;45:0.011;76:0.011
1950,210,37,166,172,166,166,1652556268.000000,504540443.000000,519350212.000000,504540443.000000,488560785.000000,0.305309,0.314271,0.305309,0.295639,0.227580,0.008290,0.199650,0.012300,46:0.006;45:0.007;108:0.007;76:0.007;64:0.007,46:0.009;45:0.010;204:0.010;182:0.011;108:0.011
2000,210,37,166,171,166,166,1667874775.000000,509283138.000000,524436448.000000,509283138.000000,479541806.000000,0.305349,0.314434,0.305349,0.287517,0.226906,0.007900,0.195405,0.011600,45:0.007;64:0.007;98:0.007;108:0.007;142:0.007,45:0.009;98:0.009;64:0.009;108:0.010;142:0.010
2025,210,37,165,172,165,165,1677641382.000000,516858701.000000,532184003.000000,516858701.000000,516841974.000000,0.308087,0.317222,0.308087,0.308077,0.226461,0.008800,0.197725,0.014290,46:0.007;45:0.008;108:0.008;174:0.008;76:0.008,155:0.012;46:0.012;85:0.013;181:0.013;174:0.013
